file,t,lat,lon,sog,vx,vy,rng_true,brg_true,cell_m,word_c,range_c,rng_obs,brg_obs,nblob,az_ext,r_ext,compact
20230521023941.pol,1684636781,6.9579987,134.0719660,3.002,-2.302,-1.995,9613.0,298.518,14.9355,6353.82,646.36,9653.7,298.221,56,12,5,1
20230521024011.pol,1684636811,6.9574454,134.0713517,3.094,-2.262,-2.095,9643.7,298.004,14.9355,6341.82,648.00,9678.2,297.693,44,11,4,1
20230521024042.pol,1684636842,6.9568525,134.0707211,3.127,-2.264,-2.153,9674.6,297.465,14.9355,6328.59,650.00,9708.1,297.112,34,9,4,1
20230521024112.pol,1684636872,6.9562746,134.0701060,3.166,-2.272,-2.147,9705.7,296.943,14.9355,6319.24,652.04,9738.5,296.701,37,10,4,1
20230521024142.pol,1684636902,6.9557177,134.0695238,2.913,-2.122,-1.997,9735.3,296.446,14.9355,6303.93,655.02,9783.1,296.028,61,12,6,1
20230521024212.pol,1684636932,6.9551908,134.0689426,2.855,-2.235,-1.758,9767.0,295.970,14.9355,6298.50,657.86,9825.5,295.790,72,11,8,1
20230521024242.pol,1684636962,6.9548833,134.0682953,2.438,-2.465,-0.333,9816.5,295.608,14.9355,6297.73,662.38,9893.0,295.756,75,11,9,1
20230521024312.pol,1684636992,6.9550025,134.0676832,2.210,-1.915,1.104,9883.3,295.507,14.9355,6295.83,665.90,9945.5,295.672,60,12,6,1
20230521024342.pol,1684637022,6.9554266,134.0673052,2.019,-0.711,1.913,9941.4,295.649,14.9355,6304.65,668.14,9978.9,296.060,55,11,6,1
20230521024412.pol,1684637052,6.9559487,134.0673075,1.987,0.676,1.848,9966.4,295.951,14.9355,6312.84,667.41,9968.1,296.420,45,10,5,1
20230521024442.pol,1684637082,6.9564286,134.0676087,2.345,1.443,1.800,9960.1,296.311,14.9355,6315.54,667.35,9967.1,296.538,13,5,3,1
20230521024512.pol,1684637112,6.9569866,134.0680042,2.767,1.393,2.349,9948.7,296.744,14.9355,6329.74,666.82,9959.3,297.162,31,8,5,1
20230521024542.pol,1684637142,6.9576784,134.0683603,3.047,1.232,2.752,9948.6,297.242,14.9355,6344.29,667.50,9969.4,297.802,41,9,5,1
20230521024613.pol,1684637173,6.9584941,134.0686634,3.203,0.958,3.066,9960.8,297.794,14.9355,6357.74,668.81,9989.0,298.393,39,8,6,1
20230521024643.pol,1684637203,6.9593473,134.0689083,3.392,0.821,3.252,9981.7,298.349,14.9355,6363.77,669.96,10006.1,298.658,35,9,4,1
20230521024713.pol,1684637233,6.9602288,134.0691441,3.334,1.027,3.236,10005.8,298.914,14.9355,6383.74,670.96,10021.1,299.536,39,10,4,1
20230521024743.pol,1684637263,6.9610554,134.0695282,3.405,1.802,2.882,10013.6,299.493,14.9355,6398.38,670.50,10014.2,300.179,48,10,5,1
20230521024813.pol,1684637293,6.9618212,134.0700510,3.442,1.986,2.848,10005.9,300.080,14.9355,6414.82,670.36,10012.1,300.901,56,13,5,1
20230521024843.pol,1684637323,6.9626084,134.0705643,3.460,1.795,2.959,10001.2,300.678,14.9355,6424.36,670.34,10011.9,301.320,45,10,5,1
20230521024913.pol,1684637353,6.9633992,134.0710677,3.546,1.988,2.859,9998.8,301.274,14.9355,6444.00,669.00,9991.8,302.184,2,1,2,1
20230521024943.pol,1684637383,6.9641103,134.0716840,3.460,2.519,2.418,9982.3,301.865,14.9355,6452.70,667.41,9968.1,302.566,46,10,5,1
20230521025013.pol,1684637413,6.9647157,134.0724083,3.500,2.759,2.154,9950.4,302.438,14.9355,6463.38,665.03,9932.6,303.035,32,9,5,1
20230521025043.pol,1684637443,6.9653152,134.0731330,3.489,2.549,2.305,9919.1,303.012,14.9355,6477.85,663.50,9909.7,303.671,27,7,5,1
20230521025114.pol,1684637474,6.9659921,134.0737945,3.367,2.168,2.536,9899.4,303.608,14.9355,6485.60,662.50,9894.8,304.012,15,5,3,1
20230521025144.pol,1684637504,6.9666867,134.0743586,3.280,2.074,2.586,9890.7,304.181,14.9355,6506.63,661.95,9886.5,304.936,38,10,4,1
20230521025214.pol,1684637534,6.9673669,134.0749444,3.313,2.243,2.466,9880.2,304.755,14.9355,6516.21,661.19,9875.2,305.357,58,13,6,1
20230521025244.pol,1684637564,6.9680247,134.0755593,3.323,2.267,2.437,9866.6,305.330,14.9355,6529.60,660.50,9864.9,305.945,50,10,5,1
20230521025314.pol,1684637594,6.9686906,134.0761555,3.288,2.102,2.505,9856.2,305.903,14.9355,6546.46,659.81,9854.5,306.686,26,6,5,1
20230521025344.pol,1684637624,6.9693742,134.0767120,3.290,2.001,2.562,9851.5,306.471,14.9355,6554.47,659.68,9852.6,307.038,34,8,5,1
20230521025414.pol,1684637654,6.9700631,134.0772563,3.240,2.009,2.549,9849.2,307.038,14.9355,6566.82,659.70,9853.0,307.581,49,11,6,1
20230521025444.pol,1684637684,6.9707510,134.0777983,3.213,1.998,2.535,9848.0,307.603,14.9355,6580.24,659.68,9852.6,308.170,34,10,5,1
20230521025514.pol,1684637714,6.9714336,134.0783349,3.234,1.977,2.523,9847.9,308.164,14.9355,6591.03,659.55,9850.8,308.645,37,8,5,1
20230521025544.pol,1684637744,6.9721086,134.0788709,3.144,1.927,2.592,9848.2,308.721,14.9355,6609.33,659.85,9855.2,309.449,66,14,6,1
20230521025614.pol,1684637774,6.9727823,134.0793903,3.040,1.864,2.478,9850.8,309.270,14.9355,6616.30,659.81,9854.7,309.755,54,11,6,1
20230521025645.pol,1684637805,6.9734678,134.0799186,3.090,1.888,2.436,9854.3,309.828,14.9355,6629.56,660.00,9857.4,310.338,36,9,4,1
20230521025715.pol,1684637835,6.9741170,134.0804292,3.016,1.908,2.353,9857.7,310.361,14.9355,6645.20,660.00,9857.4,311.025,40,10,4,1
20230521025745.pol,1684637865,6.9747500,134.0809392,2.916,1.806,2.370,9860.8,310.885,14.9355,6653.05,660.59,9866.2,311.370,44,10,5,1
20230521025815.pol,1684637895,6.9753981,134.0814034,2.939,1.681,2.418,9869.7,311.396,14.9355,6664.12,661.50,9879.8,311.857,49,11,5,1
20230521025845.pol,1684637925,6.9760397,134.0818713,2.905,1.780,2.340,9878.5,311.905,14.9355,6676.09,662.00,9887.3,312.383,70,13,6,1
20230521025915.pol,1684637955,6.9766617,134.0823664,2.922,1.848,2.290,9884.4,312.416,14.9355,6685.76,662.11,9888.9,312.808,51,10,6,1
20230521025945.pol,1684637985,6.9772770,134.0828718,3.012,1.826,2.317,9889.8,312.927,14.9355,6693.87,662.30,9891.8,313.164,30,7,5,1
20230521030115.pol,1684638075,6.9791517,134.0843641,2.974,1.852,2.315,9914.7,314.460,14.9355,6732.67,663.94,9916.3,314.869,27,7,4,1
20230521030145.pol,1684638105,6.9797686,134.0848745,2.925,1.885,2.291,9922.9,314.971,14.9355,6737.33,664.83,9929.6,315.074,3,2,2,1
20230521030216.pol,1684638136,6.9803995,134.0854078,2.960,1.903,2.248,9931.3,315.498,14.9355,6759.23,665.04,9932.7,316.037,13,4,4,1
20230521030246.pol,1684638166,6.9810110,134.0859194,2.939,1.851,2.301,9940.6,316.005,14.9355,6771.79,665.79,9943.8,316.588,28,8,4,1
20230521030346.pol,1684638226,6.9822593,134.0869127,2.931,1.787,2.346,9965.9,317.014,14.9355,6795.75,667.50,9969.4,317.641,24,8,3,1
20230521030416.pol,1684638256,6.9828928,134.0873976,2.952,1.770,2.360,9981.3,317.515,14.9355,6804.50,668.95,9991.1,318.026,20,6,4,1
20230521030446.pol,1684638286,6.9835286,134.0878787,2.915,1.765,2.358,9998.0,318.014,14.9355,6818.80,670.18,10009.5,318.654,25,7,4,1
20230521030516.pol,1684638316,6.9841617,134.0883613,2.960,1.778,2.345,10015.1,318.510,14.9355,6824.84,671.02,10022.0,318.920,31,10,4,1
20230521030546.pol,1684638346,6.9847975,134.0888382,2.893,1.734,2.385,10033.5,319.003,14.9355,6841.79,672.12,10038.4,319.665,29,8,4,1
20230521030616.pol,1684638376,6.9854363,134.0893113,2.927,1.748,2.360,10053.3,319.494,14.9355,6850.46,673.44,10058.1,320.046,48,11,5,1
20230521030646.pol,1684638406,6.9860674,134.0897906,2.942,1.763,2.328,10072.6,319.983,14.9355,6863.14,674.72,10077.2,320.603,37,10,5,1
20230521030717.pol,1684638437,6.9867130,134.0902899,2.912,1.821,2.297,10092.6,320.485,14.9355,6870.77,675.62,10090.6,320.938,52,11,6,1
20230521030747.pol,1684638467,6.9873132,134.0908029,2.896,1.925,2.201,10108.4,320.974,14.9355,6885.67,676.95,10110.6,321.593,60,13,6,1
20230521030817.pol,1684638497,6.9879016,134.0913301,2.937,1.869,2.231,10123.0,321.464,14.9355,6892.83,677.68,10121.4,321.908,96,27,6,0
20230521030847.pol,1684638527,6.9884824,134.0918558,2.894,2.160,1.892,10137.7,321.948,14.9355,6908.48,677.00,10111.3,322.595,58,11,6,1
20230521030917.pol,1684638557,6.9888522,134.0925185,2.767,2.688,0.732,10125.4,322.418,14.9355,6913.04,673.95,10065.8,322.796,75,12,8,1
20230521030947.pol,1684638587,6.9888622,134.0932668,2.827,2.752,-0.547,10076.0,322.794,14.9355,6920.09,669.41,9997.9,323.106,109,16,9,1
20230521031017.pol,1684638617,6.9885868,134.0939865,2.910,2.532,-1.391,10003.6,323.051,14.9355,6927.54,663.61,9911.4,323.433,79,11,9,1
20230521031047.pol,1684638647,6.9881045,134.0946160,3.021,2.076,-2.137,9918.9,323.186,14.9355,6928.38,657.11,9814.3,323.470,80,13,8,1
20230521031117.pol,1684638677,6.9874439,134.0950945,3.120,1.413,-2.733,9828.4,323.176,14.9355,6919.36,651.81,9735.1,323.073,90,14,8,1
20230521031147.pol,1684638707,6.9866507,134.0953680,3.031,0.549,-3.095,9739.6,323.007,14.9355,6914.95,646.79,9660.2,322.880,65,12,8,1
20230521031217.pol,1684638737,6.9857940,134.0953878,3.329,-0.396,-3.187,9662.3,322.677,14.9355,6899.97,642.71,9599.1,322.221,58,12,6,1
20230521031248.pol,1684638768,6.9849467,134.0951199,3.203,-1.377,-2.888,9605.6,322.195,14.9355,6895.33,640.00,9558.7,322.018,54,9,6,1
20230521031318.pol,1684638798,6.9841973,134.0946662,3.319,-1.762,-2.790,9570.8,321.652,14.9355,6882.44,637.50,9521.4,321.451,54,10,7,1
20230521031348.pol,1684638828,6.9833916,134.0942582,3.347,-1.458,-3.049,9528.9,321.105,14.9355,6858.18,635.35,9489.3,320.385,34,9,5,1
20230521031418.pol,1684638858,6.9825954,134.0937955,3.401,-2.002,-2.768,9492.5,320.529,14.9355,6853.05,633.79,9465.9,320.159,42,10,5,1
20230521031448.pol,1684638888,6.9819087,134.0931786,3.472,-2.461,-2.385,9477.4,319.917,14.9355,6837.96,633.74,9465.2,319.496,46,19,13,1
20230521031518.pol,1684638918,6.9812882,134.0924841,3.451,-2.642,-2.221,9474.5,319.293,14.9355,6822.98,633.57,9462.7,318.838,43,10,5,1
20230521031548.pol,1684638948,6.9806856,134.0917591,3.495,-2.673,-2.295,9476.5,318.661,14.9355,6802.70,633.50,9461.6,317.947,23,7,5,1
20230521031618.pol,1684638978,6.9800176,134.0910711,3.542,-2.268,-2.728,9471.4,318.018,14.9355,6790.00,632.00,9439.2,317.389,22,6,4,1
20230521031648.pol,1684639008,6.9792199,134.0905449,3.568,-1.680,-3.146,9444.9,317.396,14.9355,6772.80,629.00,9394.4,316.633,20,5,4,1
20230521031718.pol,1684639038,6.9783587,134.0901058,3.571,-1.689,-3.166,9407.7,316.783,14.9355,6764.50,627.50,9372.0,316.268,24,8,3,1
20230521031749.pol,1684639069,6.9775182,134.0895723,3.554,-2.113,-2.837,9380.5,316.129,14.9355,6753.00,628.00,9379.5,315.763,4,2,2,1
20230521031819.pol,1684639099,6.9768176,134.0889389,3.392,-2.493,-2.374,9373.4,315.490,14.9355,6735.33,627.33,9369.5,314.986,6,3,3,1
20230521031949.pol,1684639189,6.9749518,134.0868655,3.510,-2.409,-2.495,9391.0,313.605,14.9355,6689.05,628.16,9381.9,312.952,44,11,5,1
20230521032019.pol,1684639219,6.9742374,134.0862537,3.522,-2.110,-2.814,9385.7,312.969,14.9355,6677.43,627.76,9376.0,312.442,53,11,6,1
20230521032049.pol,1684639249,6.9734622,134.0856955,3.540,-2.044,-2.909,9372.6,312.326,14.9355,6663.49,626.82,9361.8,311.829,63,12,6,1
20230521032119.pol,1684639279,6.9726944,134.0851280,3.565,-2.176,-2.755,9362.0,311.680,14.9355,6648.35,626.24,9353.2,311.164,23,6,5,1
20230521032149.pol,1684639309,6.9719688,134.0845224,3.520,-2.255,-2.672,9358.8,311.039,14.9355,6632.65,626.41,9355.7,310.474,43,9,5,1
20230521032219.pol,1684639339,6.9712298,134.0839241,3.599,-2.115,-2.854,9355.3,310.393,14.9355,6624.60,625.79,9346.5,310.120,83,17,6,1
20230521032250.pol,1684639370,6.9704082,134.0833553,3.557,-1.968,-3.016,9344.5,309.716,14.9355,6603.76,625.43,9341.1,309.204,59,13,5,1
20230521032320.pol,1684639400,6.9695942,134.0828165,3.576,-2.057,-2.968,9333.1,309.054,14.9355,6589.35,624.95,9333.9,308.571,40,11,4,1
20230521032350.pol,1684639430,6.9688314,134.0822282,3.604,-2.264,-2.727,9330.7,308.398,14.9355,6565.53,625.85,9347.4,307.524,17,5,4,1
20230521032420.pol,1684639460,6.9681223,134.0815947,3.582,-2.375,-2.593,9337.1,307.751,14.9355,6562.98,625.71,9345.2,307.412,53,11,6,1
20230521032450.pol,1684639490,6.9674274,134.0809518,3.536,-2.350,-2.623,9346.5,307.110,14.9355,6549.09,626.55,9357.8,306.802,44,11,5,1
20230521032520.pol,1684639520,6.9667035,134.0803309,3.575,-2.247,-2.768,9353.2,306.463,14.9355,6530.86,626.90,9363.0,306.001,63,12,6,1
20230521032550.pol,1684639550,6.9659446,134.0797409,3.566,-2.134,-2.868,9356.0,305.809,14.9355,6519.05,627.16,9366.9,305.481,44,10,6,1
20230521032620.pol,1684639580,6.9651810,134.0791521,3.571,-2.194,-2.800,9359.7,305.154,14.9355,6503.60,628.70,9389.9,304.803,5,4,2,1
20230521032720.pol,1684639640,6.9637573,134.0779162,3.392,-2.352,-2.479,9382.4,303.882,14.9355,6476.57,629.64,9404.0,303.615,14,6,3,1
20230521032751.pol,1684639671,6.9630955,134.0772425,3.339,-2.507,-2.172,9403.7,303.257,14.9355,6460.85,632.00,9439.2,302.924,40,8,6,1
20230521032821.pol,1684639701,6.9626170,134.0765045,3.240,-2.921,-1.299,9443.1,302.715,14.9355,6452.04,635.70,9494.5,302.537,49,11,5,1
20230521032851.pol,1684639731,6.9623628,134.0756844,3.160,-3.082,-0.707,9504.3,302.276,14.9355,6445.31,640.12,9560.5,302.241,58,12,6,1
20230521032921.pol,1684639761,6.9622276,134.0748387,3.094,-3.084,-0.558,9575.5,301.902,14.9355,6430.65,644.85,9631.2,301.597,31,8,5,1
20230521032951.pol,1684639791,6.9619923,134.0740324,3.048,-2.858,-1.133,9637.6,301.490,14.9355,6422.18,648.05,9678.9,301.225,33,10,4,1
20230521033021.pol,1684639821,6.9616011,134.0733160,2.925,-2.338,-1.771,9682.7,301.025,14.9355,6412.43,649.66,9702.9,300.796,51,11,5,1
20230521033051.pol,1684639851,6.9610530,134.0727663,2.860,-1.701,-2.266,9703.6,300.531,14.9355,6399.84,649.34,9698.2,300.243,38,9,5,1
20230521033121.pol,1684639881,6.9603936,134.0724625,2.657,-0.510,-2.537,9695.6,300.057,14.9355,6389.18,646.73,9659.2,299.775,61,13,6,1
20230521033151.pol,1684639911,6.9597186,134.0724529,2.420,0.528,-2.345,9659.1,299.668,14.9355,6389.81,642.50,9596.0,299.802,31,7,5,1
20230521033221.pol,1684639941,6.9592520,134.0727856,2.048,1.788,-0.959,9601.5,299.507,14.9355,6389.39,638.20,9531.8,299.784,23,7,4,1
20230521033252.pol,1684639972,6.9590541,134.0733400,2.211,2.051,-0.820,9537.3,299.573,14.9355,6389.90,634.62,9478.4,299.806,41,8,6,1
20230521033322.pol,1684640002,6.9587782,134.0738947,2.350,1.953,-1.311,9468.8,299.595,14.9355,6384.00,629.61,9403.5,299.547,47,9,7,1
20230521033352.pol,1684640032,6.9583292,134.0743674,2.508,1.625,-1.884,9398.8,299.487,14.9355,6386.38,625.01,9334.9,299.651,37,7,6,1
20230521033422.pol,1684640062,6.9577972,134.0748076,2.663,1.555,-2.120,9327.3,299.318,14.9355,6375.79,619.74,9256.1,299.186,38,9,5,1
20230521033452.pol,1684640092,6.9572059,134.0752275,2.696,1.554,-2.253,9254.7,299.103,14.9355,6373.20,614.90,9183.8,299.072,10,8,4,1
20230521033522.pol,1684640122,6.9566045,134.0756689,2.827,1.626,-2.274,9179.6,298.886,14.9355,6366.07,609.91,9109.3,298.759,56,11,7,1
20230521033552.pol,1684640152,6.9559697,134.0760986,2.814,1.757,-2.205,9103.9,298.641,14.9355,6358.23,605.59,9044.7,298.414,69,11,8,1
20230521033622.pol,1684640182,6.9554638,134.0766472,2.741,2.277,-1.465,9023.8,298.512,14.9355,6371.26,600.39,8967.1,298.987,81,10,9,1
20230521033652.pol,1684640212,6.9552373,134.0773122,2.525,2.512,-0.201,8947.2,298.594,14.9355,6368.86,596.36,8907.0,298.882,37,9,5,1
20230521033722.pol,1684640242,6.9553790,134.0779458,2.352,2.018,1.221,8893.3,298.900,14.9355,6376.24,595.26,8890.4,299.206,49,11,5,1
20230521033753.pol,1684640273,6.9558613,134.0783891,2.401,1.117,2.144,8876.7,299.356,14.9355,6395.00,595.96,8901.0,300.030,28,8,4,1
20230521033823.pol,1684640303,6.9565065,134.0785643,2.578,0.304,2.556,8895.3,299.820,14.9355,6399.84,598.06,8932.3,300.243,25,7,4,1
20230521033853.pol,1684640333,6.9572148,134.0786183,2.637,0.413,2.631,8929.6,300.278,14.9355,6414.21,599.67,8956.4,300.874,29,9,5,1
20230521033923.pol,1684640363,6.9578692,134.0788629,2.524,1.446,2.105,8943.3,300.768,14.9355,6425.69,598.22,8934.7,301.379,32,8,6,1
20230521033953.pol,1684640393,6.9583330,134.0793634,2.498,2.170,1.316,8922.5,301.235,14.9355,6432.91,596.17,8904.1,301.696,46,11,5,1
20230521034023.pol,1684640423,6.9586768,134.0799771,2.650,2.281,1.352,8884.6,301.673,14.9355,6441.43,593.43,8863.1,302.071,14,5,3,1
20230521034053.pol,1684640453,6.9590299,134.0806161,2.709,2.382,1.310,8845.5,302.130,14.9355,6454.95,591.05,8827.6,302.665,40,11,4,1
20230521034123.pol,1684640483,6.9594198,134.0812329,2.658,2.058,1.640,8811.1,302.604,14.9355,6464.18,589.28,8801.1,303.070,45,12,5,1
20230521034153.pol,1684640513,6.9599051,134.0817409,2.576,1.741,1.917,8793.3,303.098,14.9355,6477.08,588.92,8795.9,303.637,26,7,5,1
20230521034223.pol,1684640543,6.9604371,134.0822133,2.674,1.743,2.021,8782.2,303.608,14.9355,6491.23,588.12,8783.8,304.259,26,7,4,1
20230521034254.pol,1684640574,6.9610115,134.0827001,2.717,1.745,2.100,8773.2,304.150,14.9355,6504.69,587.50,8774.6,304.851,29,8,5,1
20230521034324.pol,1684640604,6.9615830,134.0831826,2.817,1.773,2.156,8765.2,304.690,14.9355,6513.65,587.25,8770.9,305.244,40,9,5,1
20230521034354.pol,1684640634,6.9621816,134.0836479,2.820,1.684,2.296,8761.2,305.240,14.9355,6525.81,587.14,8769.2,305.779,53,10,6,1
20230521034424.pol,1684640664,6.9628088,134.0841157,2.936,1.748,2.356,8759.7,305.808,14.9355,6535.58,587.35,8772.4,306.208,48,11,5,1
20230521034454.pol,1684640694,6.9634570,134.0845853,2.925,1.757,2.422,8760.3,306.389,14.9355,6551.02,587.01,8767.3,306.887,45,12,4,1
20230521034524.pol,1684640724,6.9641154,134.0850707,3.056,1.799,2.465,8761.1,306.983,14.9355,6571.47,587.35,8772.4,307.785,34,8,5,1
20230521034554.pol,1684640754,6.9647904,134.0855533,3.039,1.737,2.547,8764.2,307.585,14.9355,6582.10,587.40,8773.2,308.252,21,6,5,1
20230521034624.pol,1684640784,6.9654807,134.0860225,3.151,1.735,2.569,8770.4,308.190,14.9355,6599.16,588.01,8782.2,309.002,43,12,4,1
20230521034654.pol,1684640814,6.9661637,134.0865158,3.146,1.891,2.516,8775.1,308.800,14.9355,6605.55,587.97,8781.6,309.283,66,13,6,1
20230521034724.pol,1684640844,6.9668395,134.0870376,3.216,1.933,2.508,8777.8,309.418,14.9355,6623.08,588.02,8782.4,310.053,52,11,6,1
20230521034754.pol,1684640874,6.9675071,134.0875794,3.216,2.061,2.449,8779.3,310.041,14.9355,6634.72,587.81,8779.2,310.565,58,14,5,1
20230521034825.pol,1684640905,6.9681854,134.0881710,3.167,2.150,2.421,8778.3,310.693,14.9355,6649.17,587.88,8780.2,311.200,24,7,4,1
20230521034855.pol,1684640935,6.9688425,134.0887537,3.218,2.105,2.483,8777.8,311.329,14.9355,6662.60,588.04,8782.7,311.790,50,11,6,1
20230521034925.pol,1684640965,6.9695270,134.0893061,3.277,2.008,2.569,8782.8,311.965,14.9355,6682.13,588.52,8789.8,312.648,60,13,5,1
20230521034955.pol,1684640995,6.9702183,134.0898608,3.239,2.069,2.552,8789.2,312.606,14.9355,6689.74,588.66,8791.9,312.983,38,9,5,1
20230521035125.pol,1684641085,6.9723645,134.0914164,3.259,2.003,2.575,8829.3,314.502,14.9355,6736.51,591.15,8829.1,315.038,43,11,5,1
20230521035155.pol,1684641115,6.9730325,134.0919904,3.283,2.190,2.395,8836.7,315.134,14.9355,6745.00,591.31,8831.5,315.411,32,10,5,1
20230521035225.pol,1684641145,6.9736599,134.0926001,3.230,2.240,2.322,8839.2,315.763,14.9355,6761.60,591.60,8835.8,316.141,20,7,4,1
20230521035255.pol,1684641175,6.9743106,134.0931772,3.201,1.989,2.517,8847.1,316.387,14.9355,6782.00,592.83,8854.3,317.037,6,3,3,1
20230521035326.pol,1684641206,6.9750258,134.0937162,3.169,1.867,2.605,8864.2,317.020,14.9355,6797.73,594.00,8871.7,317.729,30,8,4,1
20230521035356.pol,1684641236,6.9757242,134.0942336,3.261,1.952,2.578,8882.6,317.632,14.9355,6815.25,595.56,8895.0,318.498,16,6,3,1
20230521035426.pol,1684641266,6.9764034,134.0947827,3.226,2.081,2.478,8898.1,318.249,14.9355,6821.28,596.14,8903.6,318.763,36,10,4,1
20230521035456.pol,1684641296,6.9770671,134.0953523,3.211,2.050,2.497,8911.8,318.867,14.9355,6837.63,597.28,8920.6,319.482,27,9,4,1
20230521035526.pol,1684641326,6.9777508,134.0958999,3.246,1.954,2.585,8929.8,319.481,14.9355,6852.41,598.34,8936.4,320.131,49,11,5,1
20230521035556.pol,1684641356,6.9784498,134.0964316,3.257,1.946,2.618,8951.3,320.090,14.9355,6864.49,600.25,8965.1,320.662,53,12,5,1
20230521035626.pol,1684641386,6.9791457,134.0969722,3.266,2.046,2.531,8972.9,320.700,14.9355,6878.37,601.77,8987.7,321.272,75,15,6,1
20230521035656.pol,1684641416,6.9798327,134.0975272,3.294,2.042,2.560,8993.8,321.311,14.9355,6891.63,602.89,9004.5,321.855,71,13,6,1
20230521035726.pol,1684641446,6.9805408,134.0980186,3.027,1.560,2.563,9021.8,321.893,14.9355,6905.71,602.63,9000.6,322.474,77,13,7,1
20230521035756.pol,1684641476,6.9809450,134.0986139,2.589,2.519,0.666,9017.0,322.399,14.9355,6913.54,599.86,8959.2,322.818,91,13,9,1
20230521035826.pol,1684641506,6.9808973,134.0992961,2.550,2.341,-1.025,8966.9,322.760,14.9355,6918.91,594.92,8885.4,323.054,86,11,8,1
20230521035857.pol,1684641537,6.9804711,134.0998927,2.769,2.157,-1.716,8889.3,322.913,14.9355,6921.31,589.68,8807.1,323.159,102,13,9,1
20230521035927.pol,1684641567,6.9799607,134.1004714,2.992,2.184,-2.002,8805.4,323.022,14.9355,6917.19,583.93,8721.3,322.978,69,9,10,1
20230521035957.pol,1684641597,6.9793970,134.1010758,3.126,2.250,-2.186,8715.1,323.124,14.9355,6923.41,576.86,8615.8,323.251,85,11,11,1
20230521040027.pol,1684641627,6.9787769,134.1016758,3.148,2.288,-2.177,8620.1,323.202,14.9355,6921.51,570.62,8522.5,323.168,85,12,9,1
20230521040057.pol,1684641657,6.9780668,134.1020803,3.127,0.727,-2.999,8530.1,323.124,14.9355,6914.35,565.96,8452.9,322.853,98,15,8,1
20230521040127.pol,1684641687,6.9772364,134.1021631,2.924,-0.365,-2.919,8450.8,322.798,14.9355,6903.00,562.95,8407.9,322.354,58,12,7,1
20230521040157.pol,1684641717,6.9765444,134.1018326,2.941,-1.651,-2.431,8411.8,322.282,14.9355,6892.94,561.88,8391.9,321.912,64,12,6,1
20230521040227.pol,1684641747,6.9759953,134.1012798,2.869,-2.340,-1.674,8401.3,321.698,14.9355,6878.27,562.36,8399.2,321.268,59,13,5,1
20230521040257.pol,1684641777,6.9755020,134.1006391,3.102,-2.257,-2.154,8402.6,321.087,14.9355,6864.26,561.03,8379.3,320.652,47,12,4,1
20230521040327.pol,1684641807,6.9748660,134.1000404,3.361,-2.248,-2.473,8389.6,320.431,14.9355,6847.80,560.28,8368.1,319.929,41,10,5,1
20230521040358.pol,1684641838,6.9741680,134.0993904,3.499,-2.395,-2.529,8376.1,319.714,14.9355,6830.56,559.61,8358.1,319.171,18,7,3,1
